"","Date","Amazon","Echo","Kindle","Order","Register","Error","Sucks","Recall"
"2106","2012-07-06",80,93,46,55,53,46,93,23
"2107","2012-07-07",86,85,55,59,46,78,25,41
"2108","2012-07-08",92,78,54,59,54,33,37,47
"2109","2012-07-09",84,98,47,76,43,31,39,38
"2110","2012-07-10",83,94,44,55,43,48,39,22
"2111","2012-07-11",80,93,46,83,61,75,49,44
"2112","2012-07-12",80,94,46,62,30,58,79,17
"2113","2012-07-13",78,91,45,64,46,42,21,34
"2114","2012-07-14",86,77,54,72,33,49,0,27
"2115","2012-07-15",93,79,56,56,54,66,37,48
"2116","2012-07-16",84,91,46,65,46,53,39,38
"2117","2012-07-17",83,95,48,64,23,70,39,32
"2118","2012-07-18",83,93,46,57,34,40,20,44
"2119","2012-07-19",79,89,45,52,44,45,20,50
"2120","2012-07-20",78,91,43,45,28,66,21,47
"2121","2012-07-21",83,83,46,67,64,28,25,28
"2122","2012-07-22",88,79,58,62,34,56,25,35
"2123","2012-07-23",82,92,48,57,37,57,29,33
"2124","2012-07-24",80,94,46,70,44,31,39,22
"2125","2012-07-25",78,93,46,58,61,54,40,50
"2126","2012-07-26",78,95,43,58,24,41,20,34
"2127","2012-07-27",76,88,45,47,43,61,21,17
"2128","2012-07-28",79,74,50,59,29,50,25,41
"2129","2012-07-29",87,73,52,63,79,44,24,54
"2130","2012-07-30",81,92,44,77,37,57,20,65
"2131","2012-07-31",79,88,43,71,53,35,39,11
"2132","2012-08-01",79,85,44,66,38,40,20,66
"2133","2012-08-02",79,88,43,63,65,63,100,45
"2134","2012-08-03",78,86,43,66,43,52,31,46
"2135","2012-08-04",81,76,45,49,46,66,73,82
"2136","2012-08-05",90,81,52,74,55,60,49,41
"2137","2012-08-06",83,95,45,56,51,62,59,71
"2138","2012-08-07",82,94,46,62,54,88,49,44
"2139","2012-08-08",82,90,45,54,44,49,40,33
"2140","2012-08-09",77,86,42,55,72,58,50,100
"2141","2012-08-10",77,86,42,69,47,61,42,70
"2142","2012-08-11",80,75,47,78,37,44,49,34
"2143","2012-08-12",86,77,53,51,50,71,37,48
"2144","2012-08-13",84,91,47,55,47,22,69,33
"2145","2012-08-14",84,91,45,84,30,53,20,39
"2146","2012-08-15",85,93,46,68,46,51,41,57
"2147","2012-08-16",83,92,42,63,38,95,30,74
"2148","2012-08-17",83,90,44,53,36,66,63,41
"2149","2012-08-18",85,79,50,71,30,50,37,62
"2150","2012-08-19",93,81,56,85,52,73,38,35
"2151","2012-08-20",90,98,49,64,31,59,20,11
"2152","2012-08-21",88,98,46,63,10,67,20,44
"2153","2012-08-22",85,94,47,59,50,80,30,27
"2154","2012-08-23",82,98,44,62,44,72,40,39
"2155","2012-08-24",83,92,44,77,39,83,62,46
"2156","2012-08-25",86,82,49,76,53,75,83,60
"2157","2012-08-26",92,79,50,69,36,37,70,58
"2158","2012-08-27",87,92,44,65,52,69,58,32
"2159","2012-08-28",86,89,44,80,42,51,28,37
"2160","2012-08-29",87,98,42,76,36,39,19,59
"2161","2012-08-30",87,99,42,73,33,83,48,49
"2162","2012-08-31",84,99,43,66,59,100,0,23
"2163","2012-09-01",90,88,49,67,41,54,48,20
"2164","2012-09-02",95,82,47,55,100,94,23,26
"2165","2012-09-03",88,92,45,57,57,40,39,33
"2166","2012-09-04",86,93,46,86,35,30,19,42
"2167","2012-09-05",85,92,47,77,49,73,38,27
"2168","2012-09-06",90,95,98,79,62,48,19,43
"2169","2012-09-07",89,91,100,66,49,50,51,23
"2170","2012-09-08",89,78,67,74,48,73,35,13
"2171","2012-09-09",95,78,67,74,71,36,23,64
"2172","2012-09-10",88,91,56,63,35,72,37,47
"2173","2012-09-11",86,94,52,84,51,59,38,10
"2174","2012-09-12",86,100,50,78,67,50,19,16
"2175","2012-09-13",85,94,45,87,67,38,95,31
"2176","2012-09-14",83,91,45,82,47,31,49,66
"2177","2012-09-15",90,75,49,91,47,47,23,32
"2178","2012-09-16",95,78,56,87,74,36,23,32
"2179","2012-09-17",87,91,46,76,48,50,37,26
"2180","2012-09-18",87,88,43,100,63,67,46,36
"2181","2012-09-19",85,93,41,89,39,34,75,21
"2182","2012-09-20",84,94,43,95,33,30,67,16
"2183","2012-09-21",83,96,44,75,51,53,59,22
"2184","2012-09-22",91,85,45,89,47,46,45,19
"2185","2012-09-23",99,77,53,76,57,70,56,56
"2186","2012-09-24",91,92,40,81,41,54,18,31
"2187","2012-09-25",87,95,39,84,41,49,18,31
"2188","2012-09-26",89,94,41,98,51,63,65,36
"2189","2012-09-27",87,91,41,83,61,38,47,21
"2190","2012-09-28",87,89,39,64,44,71,20,39
"2191","2012-09-29",93,77,44,68,43,61,34,44
"2192","2012-09-30",100,76,52,74,73,81,0,44
"2193","2012-10-01",54,93,30,81,12,42,15,63
"2194","2012-10-02",52,92,30,74,23,10,30,57
"2195","2012-10-03",52,89,30,75,19,11,30,40
"2196","2012-10-04",51,90,27,54,16,57,15,51
"2197","2012-10-05",52,92,29,58,16,22,16,29
"2198","2012-10-06",55,79,32,56,18,31,18,74
"2199","2012-10-07",60,77,32,58,11,36,43,46
"2200","2012-10-08",54,93,28,68,15,35,36,33
"2201","2012-10-09",53,91,26,65,12,15,29,33
"2202","2012-10-10",53,100,27,70,17,25,15,55
"2203","2012-10-11",53,99,28,47,13,31,36,45
"2204","2012-10-12",53,91,30,68,16,27,39,41
"2205","2012-10-13",57,81,33,46,13,31,27,47
"2206","2012-10-14",61,82,34,72,16,30,34,66
"2207","2012-10-15",55,97,28,61,21,34,28,27
"2208","2012-10-16",55,91,29,75,20,60,86,22
"2209","2012-10-17",54,94,29,57,11,56,29,28
"2210","2012-10-18",53,92,27,65,15,46,29,34
"2211","2012-10-19",52,90,26,54,13,27,53,47
"2212","2012-10-20",56,79,29,64,9,49,26,33
"2213","2012-10-21",61,80,32,51,11,18,34,59
"2214","2012-10-22",57,95,29,68,18,30,22,27
"2215","2012-10-23",56,93,34,75,11,25,29,38
"2216","2012-10-24",56,93,42,55,14,45,36,28
"2217","2012-10-25",55,93,41,45,13,16,37,39
"2218","2012-10-26",56,90,38,62,17,21,31,47
"2219","2012-10-27",58,78,40,63,11,19,0,27
"2220","2012-10-28",62,75,38,50,20,95,34,25
"2221","2012-10-29",56,87,35,55,16,44,14,59
"2222","2012-10-30",54,89,30,58,17,40,49,16
"2223","2012-10-31",52,85,28,71,13,15,0,28
"2224","2012-11-01",56,88,30,67,16,16,15,23
"2225","2012-11-02",57,88,31,58,15,38,16,36
"2226","2012-11-03",60,79,32,49,26,36,34,33
"2227","2012-11-04",67,78,36,92,14,35,17,51
"2228","2012-11-05",59,94,32,84,22,29,14,43
"2229","2012-11-06",58,87,29,78,16,29,21,37
"2230","2012-11-07",55,88,28,58,15,24,21,27
"2231","2012-11-08",57,90,29,81,15,20,14,44
"2232","2012-11-09",57,90,30,61,19,26,23,29
"2233","2012-11-10",64,76,33,77,14,48,0,79
"2234","2012-11-11",70,77,35,63,14,23,17,51
"2235","2012-11-12",63,91,31,53,11,30,85,44
"2236","2012-11-13",65,92,31,75,8,25,57,27
"2237","2012-11-14",63,94,31,72,22,20,14,27
"2238","2012-11-15",63,92,32,53,16,26,59,67
"2239","2012-11-16",63,92,33,65,13,21,30,34
"2240","2012-11-17",69,76,40,68,15,30,17,52
"2241","2012-11-18",76,74,42,75,21,23,51,32
"2242","2012-11-19",72,91,37,72,18,24,42,27
"2243","2012-11-20",72,91,37,69,18,24,35,38
"2244","2012-11-21",72,90,36,75,15,70,14,27
"2245","2012-11-22",74,91,40,49,19,47,45,46
"2246","2012-11-23",100,85,53,86,26,48,38,35
"2247","2012-11-24",91,77,48,77,27,29,42,32
"2248","2012-11-25",93,79,47,74,24,47,25,38
"2249","2012-11-26",98,99,58,73,25,62,14,73
"2250","2012-11-27",86,99,44,89,24,48,48,85
"2251","2012-11-28",76,93,37,53,16,19,14,64
"2252","2012-11-29",75,91,37,82,15,49,42,27
"2253","2012-11-30",75,86,36,70,21,15,0,39
"2254","2012-12-01",81,75,40,50,18,41,17,32
"2255","2012-12-02",91,72,43,76,16,23,49,100
"2256","2012-12-03",85,92,41,71,13,77,62,37
"2257","2012-12-04",82,88,39,81,19,34,27,42
"2258","2012-12-05",80,88,39,76,22,63,48,32
"2259","2012-12-06",80,90,40,85,19,20,28,27
"2260","2012-12-07",80,86,39,73,17,46,29,61
"2261","2012-12-08",86,76,43,62,16,35,34,90
"2262","2012-12-09",94,71,49,79,33,34,24,56
"2263","2012-12-10",89,85,43,83,21,67,27,26
"2264","2012-12-11",86,88,43,81,27,34,48,16
"2265","2012-12-12",84,88,42,100,18,39,28,38
"2266","2012-12-13",82,87,38,85,15,40,29,33
"2267","2012-12-14",80,82,39,65,15,41,44,45
"2268","2012-12-15",87,74,42,86,24,64,100,64
"2269","2012-12-16",95,72,46,79,31,76,42,25
"2270","2012-12-17",88,87,43,78,24,19,35,64
"2271","2012-12-18",83,89,42,85,16,34,64,38
"2272","2012-12-19",78,90,40,73,14,60,21,77
"2273","2012-12-20",72,86,40,80,20,36,29,39
"2274","2012-12-21",66,79,40,84,34,54,31,35
"2275","2012-12-22",68,73,44,58,30,18,61,46
"2276","2012-12-23",66,72,48,56,21,25,36,48
"2277","2012-12-24",63,72,47,55,24,61,18,67
"2278","2012-12-25",83,63,100,84,100,100,19,65
"2279","2012-12-26",85,72,84,90,64,39,64,43
"2280","2012-12-27",80,91,66,75,42,58,45,34
"2281","2012-12-28",75,87,56,75,32,48,23,59
"2282","2012-12-29",75,78,57,83,25,59,26,91
"2283","2012-12-30",73,73,52,80,25,66,43,46
"2284","2012-12-31",66,78,45,69,37,42,43,53
"2285","2013-01-01",98,54,100,81,86,30,40,91
"2286","2013-01-02",99,58,91,71,77,41,74,89
"2287","2013-01-03",96,58,82,89,64,42,62,17
"2288","2013-01-04",93,56,80,79,93,49,21,72
"2289","2013-01-05",96,49,83,65,74,39,59,100
"2290","2013-01-06",100,47,90,98,100,33,23,99
"2291","2013-01-07",92,55,74,93,59,37,30,68
"2292","2013-01-08",89,59,66,90,52,22,20,84
"2293","2013-01-09",89,56,65,69,52,40,100,67
"2294","2013-01-10",86,58,61,77,73,32,40,17
"2295","2013-01-11",83,57,65,78,78,29,41,52
"2296","2013-01-12",90,52,69,70,54,45,24,39
"2297","2013-01-13",97,50,73,79,74,49,46,78
"2298","2013-01-14",87,59,61,77,40,18,39,17
"2299","2013-01-15",83,59,57,64,34,49,49,66
"2300","2013-01-16",83,54,60,86,26,35,39,33
"2301","2013-01-17",80,57,57,75,72,38,99,33
"2302","2013-01-18",81,62,56,67,87,25,71,17
"2303","2013-01-19",88,49,64,71,71,37,58,98
"2304","2013-01-20",94,51,67,71,73,23,91,96
"2305","2013-01-21",83,62,54,65,56,29,19,16
"2306","2013-01-22",81,60,56,83,54,41,19,82
"2307","2013-01-23",80,57,54,67,37,29,39,65
"2308","2013-01-24",79,58,55,100,51,30,59,84
"2309","2013-01-25",78,58,55,67,48,16,71,52
"2310","2013-01-26",87,49,63,62,51,28,23,20
"2311","2013-01-27",93,50,64,73,67,46,46,77
"2312","2013-01-28",83,60,54,74,62,39,57,0
"2313","2013-01-29",81,59,57,68,39,31,58,16
"2314","2013-01-30",80,61,53,71,51,27,29,65
"2315","2013-01-31",79,62,51,71,66,30,39,83
"2316","2013-02-01",77,57,52,76,60,47,30,51
"2317","2013-02-02",84,48,58,73,88,33,46,58
"2318","2013-02-03",90,45,63,66,80,57,68,38
"2319","2013-02-04",80,57,58,87,37,29,58,16
"2320","2013-02-05",80,59,53,71,62,29,67,33
"2321","2013-02-06",80,56,52,72,43,24,39,82
"2322","2013-02-07",77,58,53,70,52,42,69,33
"2323","2013-02-08",75,55,54,79,33,39,41,34
"2324","2013-02-09",84,51,60,76,55,42,35,59
"2325","2013-02-10",91,49,67,71,44,33,23,40
"2326","2013-02-11",81,57,54,62,49,18,49,33
"2327","2013-02-12",80,57,53,85,38,43,50,34
"2328","2013-02-13",76,57,48,60,57,30,20,16
"2329","2013-02-14",72,56,45,68,41,12,60,17
"2330","2013-02-15",74,54,46,56,36,35,41,86
"2331","2013-02-16",82,49,56,66,54,21,23,20
"2332","2013-02-17",86,49,62,63,60,39,46,38
"2333","2013-02-18",79,56,52,70,68,31,19,49
"2334","2013-02-19",77,56,45,66,50,39,38,64
"2335","2013-02-20",77,56,47,83,25,31,38,65
"2336","2013-02-21",75,55,51,74,42,39,48,16
"2337","2013-02-22",75,57,49,67,53,30,30,34
"2338","2013-02-23",82,50,54,71,56,34,45,76
"2339","2013-02-24",87,47,60,68,52,25,33,19
"2340","2013-02-25",77,59,48,75,47,21,57,16
"2341","2013-02-26",76,58,48,84,39,35,28,16
"2342","2013-02-27",76,58,48,76,42,33,19,16
"2343","2013-02-28",76,61,45,71,42,47,0,33
"2344","2013-03-01",75,58,45,56,56,79,20,34
"2345","2013-03-02",80,50,55,63,70,34,68,76
"2346","2013-03-03",89,50,57,83,46,39,0,19
"2347","2013-03-04",78,60,47,85,61,33,38,48
"2348","2013-03-05",76,57,47,67,50,25,0,49
"2349","2013-03-06",77,60,45,70,62,39,48,32
"2350","2013-03-07",76,67,47,75,59,16,58,16
"2351","2013-03-08",75,63,47,64,41,28,50,0
"2352","2013-03-09",82,56,52,65,56,34,68,19
"2353","2013-03-10",88,51,56,73,65,33,44,37
"2354","2013-03-11",78,58,45,64,22,40,28,32
"2355","2013-03-12",76,57,44,68,19,41,46,31
"2356","2013-03-13",75,56,44,59,43,19,37,63
"2357","2013-03-14",72,57,43,55,47,27,66,63
"2358","2013-03-15",73,56,45,64,49,22,20,84
"2359","2013-03-16",81,51,50,80,45,27,67,75
"2360","2013-03-17",88,51,54,86,64,27,22,92
"2361","2013-03-18",79,58,45,62,41,34,28,16
"2362","2013-03-19",77,60,47,84,50,30,37,79
"2363","2013-03-20",76,61,47,56,41,19,19,96
"2364","2013-03-21",75,93,45,78,28,37,77,0
"2365","2013-03-22",74,100,43,60,44,26,39,17
"2366","2013-03-23",82,61,53,63,33,43,67,57
"2367","2013-03-24",88,54,58,78,36,47,66,0
"2368","2013-03-25",80,59,44,73,27,23,66,80
"2369","2013-03-26",76,57,44,72,53,27,57,32
"2370","2013-03-27",76,58,43,73,42,27,19,33
"2371","2013-03-28",74,55,43,75,41,18,50,85
"2372","2013-03-29",76,53,47,65,47,24,43,54
"2373","2013-03-30",78,51,53,64,51,100,35,20
"2374","2013-03-31",80,49,51,56,45,22,24,40
"2375","2013-04-01",90,68,98,24,60,72,15,18
"2376","2013-04-02",88,77,83,28,59,61,0,23
"2377","2013-04-03",87,83,84,29,49,79,14,41
"2378","2013-04-04",87,83,80,32,54,51,0,29
"2379","2013-04-05",86,81,79,24,69,30,15,42
"2380","2013-04-06",89,100,84,30,54,65,17,49
"2381","2013-04-07",95,73,91,30,66,51,32,34
"2382","2013-04-08",88,83,77,30,49,46,27,17
"2383","2013-04-09",85,81,82,24,42,36,28,12
"2384","2013-04-10",86,83,75,29,74,76,28,35
"2385","2013-04-11",84,78,75,27,32,58,28,100
"2386","2013-04-12",83,80,75,25,41,61,0,31
"2387","2013-04-13",90,73,88,36,55,88,17,49
"2388","2013-04-14",96,71,92,29,68,48,50,49
"2389","2013-04-15",84,82,77,27,60,65,14,46
"2390","2013-04-16",83,82,76,27,56,40,42,35
"2391","2013-04-17",84,80,75,34,42,73,0,41
"2392","2013-04-18",84,82,74,29,54,48,29,35
"2393","2013-04-19",82,75,70,24,48,80,29,24
"2394","2013-04-20",89,72,77,25,51,52,33,28
"2395","2013-04-21",98,70,94,30,72,35,17,28
"2396","2013-04-22",89,82,72,27,38,54,55,23
"2397","2013-04-23",85,82,78,28,53,72,0,17
"2398","2013-04-24",83,82,74,25,60,59,0,30
"2399","2013-04-25",84,84,70,24,55,72,0,18
"2400","2013-04-26",84,82,79,25,37,57,29,25
"2401","2013-04-27",91,76,82,22,51,53,34,14
"2402","2013-04-28",99,73,89,23,38,78,33,42
"2403","2013-04-29",90,85,76,25,59,72,28,35
"2404","2013-04-30",85,81,78,29,43,66,14,24
"2405","2013-05-01",90,80,82,35,57,59,15,13
"2406","2013-05-02",84,83,77,25,36,78,71,41
"2407","2013-05-03",83,81,81,28,78,42,30,19
"2408","2013-05-04",88,72,83,24,65,76,0,21
"2409","2013-05-05",93,68,88,27,56,93,34,36
"2410","2013-05-06",87,75,80,31,46,52,14,36
"2411","2013-05-07",86,81,77,27,57,51,14,24
"2412","2013-05-08",84,86,80,28,43,18,28,36
"2413","2013-05-09",85,84,78,30,44,79,29,42
"2414","2013-05-10",86,80,76,29,34,73,15,25
"2415","2013-05-11",91,69,93,29,55,57,0,14
"2416","2013-05-12",96,68,100,26,76,48,50,21
"2417","2013-05-13",88,82,80,30,45,68,0,57
"2418","2013-05-14",87,82,82,31,24,72,0,29
"2419","2013-05-15",85,81,78,35,49,47,14,23
"2420","2013-05-16",83,82,73,21,60,62,28,23
"2421","2013-05-17",81,78,78,30,48,57,59,12
"2422","2013-05-18",89,73,86,27,85,57,100,35
"2423","2013-05-19",93,69,85,31,42,95,17,49
"2424","2013-05-20",88,83,84,23,77,80,0,23
"2425","2013-05-21",85,86,77,33,65,25,41,45
"2426","2013-05-22",85,82,76,28,45,39,14,11
"2427","2013-05-23",84,86,79,34,35,76,28,29
"2428","2013-05-24",82,84,80,25,41,65,44,24
"2429","2013-05-25",87,73,81,33,34,61,17,21
"2430","2013-05-26",90,68,90,24,59,65,33,21
"2431","2013-05-27",87,78,83,30,65,67,43,42
"2432","2013-05-28",85,84,81,27,65,67,13,28
"2433","2013-05-29",88,81,75,43,69,53,55,29
"2434","2013-05-30",86,81,77,36,28,66,0,12
"2435","2013-05-31",83,80,73,26,22,49,14,12
"2436","2013-06-01",90,71,78,27,25,100,0,35
"2437","2013-06-02",97,68,91,37,67,82,33,14
"2438","2013-06-03",88,85,72,24,69,68,14,46
"2439","2013-06-04",86,81,76,38,52,54,41,23
"2440","2013-06-05",86,83,72,25,32,80,0,17
"2441","2013-06-06",85,84,79,32,93,84,14,12
"2442","2013-06-07",82,80,74,32,55,64,29,55
"2443","2013-06-08",88,70,87,30,51,66,34,28
"2444","2013-06-09",98,72,93,29,59,47,0,14
"2445","2013-06-10",91,85,79,47,27,81,27,11
"2446","2013-06-11",94,86,76,100,45,82,27,23
"2447","2013-06-12",89,86,76,60,38,64,69,29
"2448","2013-06-13",89,83,80,60,42,47,0,17
"2449","2013-06-14",87,81,73,44,63,34,59,37
"2450","2013-06-15",90,76,89,47,77,71,17,43
"2451","2013-06-16",96,70,94,41,85,35,33,21
"2452","2013-06-17",90,85,78,46,76,92,28,46
"2453","2013-06-18",87,87,79,46,42,62,42,23
"2454","2013-06-19",86,84,73,41,66,65,14,46
"2455","2013-06-20",85,87,72,39,47,70,0,47
"2456","2013-06-21",83,84,75,38,41,57,15,43
"2457","2013-06-22",92,74,80,44,82,71,34,28
"2458","2013-06-23",100,70,90,35,68,79,17,56
"2459","2013-06-24",91,89,81,42,56,76,0,17
"2460","2013-06-25",90,86,80,35,35,61,27,23
"2461","2013-06-26",90,84,81,33,56,76,14,35
"2462","2013-06-27",88,87,80,37,57,62,0,12
"2463","2013-06-28",88,84,73,33,63,38,44,18
"2464","2013-06-29",94,73,83,26,91,49,69,14
"2465","2013-06-30",100,72,91,31,100,40,52,21
"2466","2013-07-01",87,93,76,59,49,7,0,17
"2467","2013-07-02",86,96,78,48,62,24,0,12
"2468","2013-07-03",86,95,72,53,38,12,50,35
"2469","2013-07-04",81,94,78,40,33,9,53,24
"2470","2013-07-05",79,94,78,43,27,23,0,13
"2471","2013-07-06",85,82,84,52,31,11,0,22
"2472","2013-07-07",91,77,93,55,77,13,21,36
"2473","2013-07-08",86,94,82,47,37,22,33,23
"2474","2013-07-09",85,92,77,56,83,15,17,0
"2475","2013-07-10",86,93,75,57,50,16,34,35
"2476","2013-07-11",83,95,73,48,38,11,17,18
"2477","2013-07-12",81,94,78,51,80,18,36,25
"2478","2013-07-13",85,86,82,59,76,13,42,29
"2479","2013-07-14",93,78,95,55,53,17,0,22
"2480","2013-07-15",88,97,79,62,100,12,17,47
"2481","2013-07-16",86,96,78,44,57,9,34,23
"2482","2013-07-17",85,94,75,47,13,7,17,24
"2483","2013-07-18",84,91,77,52,38,18,0,24
"2484","2013-07-19",82,91,71,50,53,11,18,12
"2485","2013-07-20",87,85,87,49,23,19,63,43
"2486","2013-07-21",95,81,97,64,84,22,21,44
"2487","2013-07-22",88,95,76,51,68,19,0,12
"2488","2013-07-23",86,92,78,56,31,26,0,47
"2489","2013-07-24",86,95,80,57,69,16,17,30
"2490","2013-07-25",85,93,74,49,50,12,17,18
"2491","2013-07-26",84,92,75,59,46,16,36,37
"2492","2013-07-27",88,96,93,55,93,17,42,0
"2493","2013-07-28",97,87,92,54,69,19,0,14
"2494","2013-07-29",93,98,78,54,49,9,33,29
"2495","2013-07-30",91,96,88,57,62,10,17,23
"2496","2013-07-31",89,94,82,66,56,24,17,35
"2497","2013-08-01",88,94,84,58,38,12,52,36
"2498","2013-08-02",85,92,80,57,72,20,18,100
"2499","2013-08-03",90,81,89,54,31,21,42,36
"2500","2013-08-04",97,82,100,49,38,17,0,29
"2501","2013-08-05",92,94,83,68,38,16,34,36
"2502","2013-08-06",92,94,84,62,44,100,50,35
"2503","2013-08-07",91,100,83,60,63,12,35,24
"2504","2013-08-08",91,98,85,66,45,20,53,25
"2505","2013-08-09",87,95,86,48,80,22,55,31
"2506","2013-08-10",90,87,91,56,61,13,42,57
"2507","2013-08-11",95,82,94,64,68,8,21,21
"2508","2013-08-12",91,95,77,61,68,24,17,35
"2509","2013-08-13",89,92,85,60,68,21,17,29
"2510","2013-08-14",87,94,82,61,50,16,17,29
"2511","2013-08-15",89,94,86,59,46,9,36,49
"2512","2013-08-16",85,94,80,61,59,19,18,37
"2513","2013-08-17",89,83,90,57,30,6,0,57
"2514","2013-08-18",98,84,94,78,52,15,0,35
"2515","2013-08-19",96,97,92,62,31,34,34,17
"2516","2013-08-20",92,94,80,69,43,22,17,23
"2517","2013-08-21",89,94,83,69,56,21,50,11
"2518","2013-08-22",86,96,80,80,25,22,0,29
"2519","2013-08-23",87,98,75,81,26,18,35,30
"2520","2013-08-24",91,91,88,66,97,29,100,28
"2521","2013-08-25",98,83,93,63,66,14,40,41
"2522","2013-08-26",90,87,70,60,66,12,33,23
"2523","2013-08-27",89,90,81,60,42,13,0,17
"2524","2013-08-28",90,92,84,67,18,10,66,34
"2525","2013-08-29",89,95,73,66,73,19,0,40
"2526","2013-08-30",88,93,82,66,64,21,34,36
"2527","2013-08-31",91,82,85,64,36,18,39,55
"2528","2013-09-01",99,84,96,58,57,12,39,13
"2529","2013-09-02",95,95,79,57,86,17,17,23
"2530","2013-09-03",91,94,83,76,36,10,16,28
"2531","2013-09-04",88,89,89,69,89,22,49,34
"2532","2013-09-05",87,87,80,73,30,17,49,51
"2533","2013-09-06",87,88,75,61,69,14,0,47
"2534","2013-09-07",93,75,84,53,43,18,39,34
"2535","2013-09-08",99,74,94,66,42,8,38,26
"2536","2013-09-09",91,90,72,68,100,20,16,28
"2537","2013-09-10",90,86,73,77,40,15,16,22
"2538","2013-09-11",88,89,79,74,59,15,0,55
"2539","2013-09-12",87,89,69,73,66,18,0,51
"2540","2013-09-13",85,85,75,77,37,17,33,41
"2541","2013-09-14",92,73,77,81,90,14,19,39
"2542","2013-09-15",100,76,83,90,62,10,0,26
"2543","2013-09-16",92,93,73,100,29,15,0,44
"2544","2013-09-17",92,90,72,84,64,18,32,49
"2545","2013-09-18",89,88,75,68,35,20,16,17
"2546","2013-09-19",84,88,68,53,47,8,32,22
"2547","2013-09-20",83,85,70,57,31,15,17,12
"2548","2013-09-21",88,72,73,51,42,8,57,13
"2549","2013-09-22",92,71,82,53,48,17,0,19
"2550","2013-09-23",87,91,69,54,29,15,32,38
"2551","2013-09-24",84,87,74,62,36,21,32,22
"2552","2013-09-25",84,85,97,54,41,16,32,22
"2553","2013-09-26",84,88,83,63,53,17,16,17
"2554","2013-09-27",81,85,72,71,25,7,17,35
"2555","2013-09-28",87,71,78,55,63,19,38,66
"2556","2013-09-29",93,69,87,54,41,11,37,38
"2557","2013-09-30",89,86,78,84,46,13,63,33
"2558","2013-10-01",48,87,32,80,41,24,22,17
"2559","2013-10-02",47,90,39,76,39,16,15,60
"2560","2013-10-03",47,90,37,75,13,15,37,51
"2561","2013-10-04",47,88,38,56,27,27,76,35
"2562","2013-10-05",49,86,40,43,23,29,35,40
"2563","2013-10-06",53,80,37,49,34,19,51,50
"2564","2013-10-07",48,100,37,49,22,19,29,67
"2565","2013-10-08",48,93,34,54,25,17,44,17
"2566","2013-10-09",48,97,36,61,29,16,59,34
"2567","2013-10-10",47,92,34,62,13,19,15,43
"2568","2013-10-11",46,89,34,49,17,11,31,71
"2569","2013-10-12",50,78,35,50,27,17,35,21
"2570","2013-10-13",54,74,44,53,27,29,17,30
"2571","2013-10-14",50,91,39,51,13,18,52,34
"2572","2013-10-15",49,91,34,57,26,15,29,0
"2573","2013-10-16",48,89,34,59,38,21,72,17
"2574","2013-10-17",48,89,36,58,19,18,30,34
"2575","2013-10-18",46,92,32,59,13,23,23,44
"2576","2013-10-19",50,77,41,49,34,26,17,60
"2577","2013-10-20",55,74,46,65,37,26,51,50
"2578","2013-10-21",50,91,38,55,19,21,35,17
"2579","2013-10-22",50,97,36,60,25,15,43,25
"2580","2013-10-23",50,95,38,59,25,24,21,58
"2581","2013-10-24",48,89,33,57,22,27,29,34
"2582","2013-10-25",48,85,38,55,23,22,15,26
"2583","2013-10-26",50,77,37,58,15,31,26,100
"2584","2013-10-27",55,80,42,57,33,13,34,96
"2585","2013-10-28",51,100,38,61,22,26,56,58
"2586","2013-10-29",50,88,36,67,28,28,14,49
"2587","2013-10-30",48,90,38,65,25,25,44,17
"2588","2013-10-31",45,86,39,58,10,30,44,60
"2589","2013-11-01",49,85,37,58,24,24,16,18
"2590","2013-11-02",54,78,40,60,8,25,43,50
"2591","2013-11-03",60,76,43,63,33,33,17,19
"2592","2013-11-04",54,95,40,78,41,24,29,58
"2593","2013-11-05",52,92,42,67,31,32,43,41
"2594","2013-11-06",51,90,38,64,22,33,21,25
"2595","2013-11-07",51,91,37,58,34,18,29,25
"2596","2013-11-08",50,91,40,57,20,26,37,52
"2597","2013-11-09",55,77,45,62,30,22,43,59
"2598","2013-11-10",60,74,41,68,40,25,16,77
"2599","2013-11-11",57,90,42,71,15,27,35,49
"2600","2013-11-12",55,90,39,53,21,27,42,65
"2601","2013-11-13",54,92,40,70,16,21,35,58
"2602","2013-11-14",54,91,37,63,35,23,14,50
"2603","2013-11-15",55,91,36,73,20,27,30,53
"2604","2013-11-16",60,78,40,76,26,21,68,69
"2605","2013-11-17",66,77,48,71,36,28,100,58
"2606","2013-11-18",59,94,43,68,25,28,28,74
"2607","2013-11-19",57,92,43,57,25,25,21,65
"2608","2013-11-20",58,91,41,88,34,31,42,49
"2609","2013-11-21",57,92,43,81,34,32,29,49
"2610","2013-11-22",58,90,42,67,23,25,29,51
"2611","2013-11-23",63,75,46,68,55,30,17,29
"2612","2013-11-24",71,75,51,49,54,36,33,38
"2613","2013-11-25",66,88,48,60,30,39,76,32
"2614","2013-11-26",64,86,48,68,58,32,35,41
"2615","2013-11-27",65,87,52,63,53,26,14,65
"2616","2013-11-28",68,85,50,63,42,25,22,17
"2617","2013-11-29",95,86,75,86,13,32,60,53
"2618","2013-11-30",80,74,61,87,26,40,67,19
"2619","2013-12-01",79,68,55,70,52,30,47,64
"2620","2013-12-02",100,86,77,96,51,45,96,64
"2621","2013-12-03",84,89,59,90,58,43,55,72
"2622","2013-12-04",74,91,47,96,40,31,35,24
