date,Amazon,Amazon Error,Amazon Kindle,Amazon Order,Amazon Recall,Amazon Sucks,Amazon Echo,Price
4/21/16,85,75,81,82,23,60,56,579.869995
4/22/16,85,68,78,72,43,43,54,593.859985
4/23/16,91,95,83,98,55,30,49,598.690002
4/24/16,97,100,82,87,67,41,50,593.640015
4/25/16,93,81,74,86,47,64,58,598.5
4/26/16,90,81,83,79,66,24,56,593.190002
4/27/16,90,81,88,87,64,46,56,586.140015
4/28/16,90,54,76,85,33,22,55,602.080017
4/29/16,88,77,75,92,44,39,54,591.429993
4/30/16,91,72,77,95,78,41,50,594.599976
5/1/16,100,79,74,85,67,59,49,595.929993
5/2/16,93,78,75,74,12,41,51,603.169983
5/3/16,90,79,77,73,52,35,52,614.820007
5/4/16,87,79,90,78,26,24,54,620.75
5/5/16,87,99,80,93,11,63,52,625.890015
5/6/16,85,62,78,93,11,59,55,635.349976
5/7/16,89,53,73,95,22,30,49,627.900024
5/8/16,92,70,75,81,33,31,49,632.98999
5/9/16,91,85,77,93,35,31,54,631
5/10/16,91,76,83,86,66,61,53,620.5
5/11/16,91,66,93,87,26,50,54,626.200012
5/12/16,87,70,83,88,33,40,56,616.880005
5/13/16,87,77,84,86,66,19,58,606.570007
5/14/16,90,70,87,86,33,20,50,602
5/15/16,96,73,89,100,56,42,50,659.590027
5/16/16,93,57,75,79,23,40,54,683.849976
5/17/16,91,59,87,85,26,48,56,671.320007
5/18/16,90,80,98,85,39,37,59,670.900024
5/19/16,87,61,82,82,66,84,60,659.090027
5/20/16,84,56,94,83,78,40,57,673.950012
5/21/16,89,76,82,86,100,22,51,679.75
5/22/16,95,75,81,82,90,31,52,703.070007
5/23/16,91,10,61,54,32,26,55,713.22998
5/24/16,90,8,64,62,16,13,55,717.929993
5/25/16,88,11,57,62,48,0,55,709.919983
5/26/16,88,10,57,60,54,11,55,710.659973
5/27/16,85,12,57,64,48,45,53,695.27002
5/28/16,88,7,55,73,34,34,51,697.450012
5/29/16,93,14,57,72,21,35,50,698.52002
5/30/16,93,10,62,70,24,40,53,702.799988
5/31/16,91,13,67,53,39,40,57,696.75
6/1/16,93,8,62,70,46,22,55,704.200012
6/2/16,93,14,100,100,26,77,57,708.349976
6/3/16,88,17,71,76,26,100,56,714.909973
6/4/16,92,9,66,73,47,23,52,712.23999
6/5/16,97,12,62,86,20,34,51,722.789978
6/6/16,92,11,66,69,55,65,56,719.440002
6/7/16,91,13,65,70,40,0,55,728.23999
6/8/16,93,8,58,65,47,33,55,725.539978
6/9/16,89,20,56,72,20,45,54,726.72998
6/10/16,87,7,56,60,34,23,54,723.73999
6/11/16,90,9,57,60,68,11,49,726.640015
6/12/16,97,8,54,65,7,0,48,727.650024
6/13/16,92,7,61,58,8,13,56,717.909973
6/14/16,91,7,61,64,8,26,55,715.23999
6/15/16,92,9,58,77,20,22,53,719.299988
6/16/16,90,16,55,72,33,0,52,714.26001
6/17/16,89,10,55,72,20,11,55,717.51001
6/18/16,93,8,59,67,47,11,49,706.390015
6/19/16,97,10,55,75,14,46,48,714.01001
6/20/16,94,100,63,64,56,26,54,715.820007
6/21/16,93,15,76,74,23,93,55,710.599976
6/22/16,92,10,66,66,13,33,53,722.080017
6/23/16,89,8,62,66,20,0,54,698.960022
6/24/16,86,9,64,64,20,33,52,691.359985
6/25/16,92,9,62,57,33,22,47,707.950012
6/26/16,97,10,57,63,49,12,48,715.599976
6/27/16,93,10,61,63,32,66,52,715.619995
6/28/16,94,11,71,65,31,13,53,725.679993
6/29/16,95,8,58,77,46,44,52,728.099976
6/30/16,96,11,63,85,13,11,53,737.609985
7/1/16,57,9,55,77,13,11,73,736.570007
7/2/16,59,12,56,60,41,0,66,745.809998
7/3/16,62,9,56,65,0,12,66,753.780029
7/4/16,60,9,62,71,32,13,75,748.210022
7/5/16,61,8,65,61,24,26,73,742.630005
7/6/16,61,10,58,67,35,35,74,741.200012
7/7/16,63,9,57,64,13,11,79,735.440002
7/8/16,61,11,58,64,13,11,76,736.070007
7/9/16,62,10,60,64,27,11,69,739.950012
7/10/16,63,11,57,66,34,0,65,745.719971
7/11/16,67,11,58,56,31,25,76,744.429993
7/12/16,100,11,62,50,23,51,92,744.859985
7/13/16,70,15,65,73,13,0,81,739.609985
7/14/16,61,10,59,68,20,77,78,735.590027
7/15/16,57,10,56,74,33,0,76,736.669983
7/16/16,59,10,58,73,33,11,72,752.609985
7/17/16,64,10,58,62,0,11,70,758.809998
7/18/16,62,14,57,73,23,13,76,767.73999
7/19/16,59,12,68,73,15,38,73,760.580017
7/20/16,61,10,62,68,26,11,76,754.640015
7/21/16,59,11,59,68,45,11,77,760.77002
7/22/16,57,11,55,62,13,22,75,765.97998
7/23/16,59,8,59,64,32,0,68,766.559998
7/24/16,65,7,56,68,100,11,69,768.309998
7/25/16,62,8,61,82,84,26,77,768.559998
7/26/16,62,7,66,82,45,13,76,771.23999
7/27/16,63,9,58,58,46,22,78,772.559998
7/28/16,61,10,53,68,57,43,78,768.48999
7/29/16,61,14,58,77,39,65,75,764.039978
7/30/16,64,12,58,79,46,76,72,764.630005
7/31/16,67,9,47,69,59,0,69,764.460022
8/1/16,64,8,51,69,53,37,76,757.309998
8/2/16,64,10,60,63,44,75,75,759.47998
8/3/16,63,9,53,85,26,0,74,762.450012
8/4/16,60,10,57,62,64,21,75,757.25
8/5/16,59,11,52,60,0,32,75,759.219971
8/6/16,59,8,52,74,46,22,68,769
8/7/16,63,36,49,74,40,22,67,771.289978
8/8/16,66,11,52,63,37,50,75,767.580017
8/9/16,65,8,56,63,51,36,72,769.159973
8/10/16,63,12,55,77,31,31,74,770.619995
8/11/16,61,11,52,65,31,41,73,772.440002
8/12/16,58,10,50,61,38,42,70,788.869995
8/13/16,58,10,47,67,25,11,64,784.47998
8/14/16,61,8,52,60,0,22,62,784.059998
8/15/16,60,6,54,54,22,12,71,760.140015
8/16/16,61,12,57,60,22,25,74,771.48999
8/17/16,61,8,53,62,6,0,75,761.01001
8/18/16,60,16,52,65,25,32,73,761.090027
8/19/16,60,14,43,73,19,10,74,769.690002
8/20/16,61,11,50,71,25,11,69,778.52002
8/21/16,65,11,49,65,33,22,66,775.099976
8/22/16,64,41,43,57,21,23,75,780.219971
8/23/16,63,48,39,65,18,41,76,789.73999
8/24/16,60,46,41,56,9,27,74,804.700012
8/25/16,61,48,42,64,23,48,76,805.75
8/26/16,61,53,39,54,5,28,72,799.159973
8/27/16,61,30,38,54,14,28,65,816.109985
8/28/16,65,45,42,55,16,41,65,828.719971
8/29/16,63,49,45,54,42,32,70,829.049988
8/30/16,64,45,38,61,18,35,73,837.309998
8/31/16,63,29,37,52,32,41,76,836.73999
9/1/16,62,50,40,60,37,84,72,834.030029
9/2/16,61,42,38,53,36,35,73,844.359985
9/3/16,63,32,37,48,28,36,65,841.659973
9/4/16,66,40,42,55,21,48,63,839.429993
9/5/16,64,40,43,51,21,0,74,841.710022
9/6/16,62,54,38,56,22,47,71,831
9/7/16,64,35,37,57,31,40,72,834.090027
9/8/16,62,43,37,57,9,54,72,829.280029
9/9/16,59,49,37,60,9,34,69,822.960022
9/10/16,62,41,37,55,23,49,63,812.950012
9/11/16,66,58,40,58,26,40,65,817.650024
9/12/16,62,33,43,56,32,48,72,817.690002
9/13/16,62,51,38,59,27,48,74,810.320007
9/14/16,62,47,35,58,36,20,100,818.98999
9/15/16,62,51,38,59,13,14,93,838.090027
9/16/16,62,36,37,50,50,27,87,835.179993
9/17/16,65,36,34,52,14,57,72,822.590027
9/18/16,67,47,38,51,27,24,67,818.359985
9/19/16,64,31,46,50,37,32,77,776.320007
9/20/16,62,57,36,55,14,28,77,789.820007
9/21/16,61,45,37,51,23,21,74,785.409973
9/22/16,60,38,38,59,23,20,73,765.559998
9/23/16,59,55,36,57,18,14,74,767.030029
9/24/16,63,31,36,58,23,28,67,755.049988
9/25/16,66,39,40,57,26,46,67,784.929993
9/26/16,64,21,46,58,10,23,75,787.75
9/27/16,62,53,37,60,27,66,74,771.880005
9/28/16,62,26,34,48,9,53,77,742.380005
9/29/16,61,21,32,45,17,19,77,739.01001
9/30/16,62,43,38,54,31,20,73,719.070007
10/1/16,56,47,39,100,28,49,38,743.23999
10/2/16,55,39,44,59,5,78,37,746.48999
10/3/16,53,45,47,58,10,23,44,756.400024
10/4/16,51,35,40,55,18,40,46,760.159973
10/5/16,50,62,40,60,40,41,46,780
10/6/16,47,47,39,56,22,27,45,785.330017
10/7/16,46,62,42,59,36,47,44,780.119995
10/8/16,48,75,44,55,41,49,40,780.369995
10/9/16,50,78,47,56,16,54,43,766.77002
10/10/16,48,60,55,59,56,31,47,762.52002
10/11/16,47,59,52,57,62,53,44,750.570007
10/12/16,49,94,48,53,44,34,48,743.650024
10/13/16,47,47,54,51,49,81,45,740.340027
10/14/16,45,67,64,59,19,49,44,759.359985
10/15/16,48,74,91,74,37,63,41,764.719971
10/16/16,51,50,70,68,26,100,41,770.419983
10/17/16,51,74,68,73,35,69,49,767.330017
10/18/16,50,72,68,84,43,65,46,768.659973
10/19/16,50,35,54,78,100,79,45,760.119995
10/20/16,48,54,49,74,97,67,48,774.340027
10/21/16,47,48,47,69,35,54,51,768.820007
10/22/16,49,71,45,72,27,55,47,761
10/23/16,52,83,51,65,20,54,46,757.77002
10/24/16,49,62,54,75,46,38,49,766
10/25/16,50,71,49,78,18,33,47,771.219971
10/26/16,48,43,48,73,31,60,49,770.599976
10/27/16,47,52,45,73,58,53,48,766.340027
10/28/16,47,38,47,66,32,27,49,760.590027
10/29/16,47,34,45,63,10,29,46,771.400024
10/30/16,48,42,49,61,35,35,47,772.130005
10/31/16,45,56,58,74,11,56,46,765.150024
11/1/16,46,59,50,72,36,20,46,749.869995
11/2/16,48,42,47,78,53,33,48,753.669983
11/3/16,46,43,50,76,61,60,47,753.669983
11/4/16,47,67,42,69,36,61,46,753.669983
11/5/16,49,42,49,75,43,50,45,753.669983
11/6/16,53,65,56,81,21,64,44,753.669983
11/7/16,49,53,57,76,57,63,50,753.669983
11/8/16,47,61,52,81,18,75,47,753.669983
11/9/16,40,48,50,74,37,55,42,753.669983
11/10/16,46,51,50,78,24,50,46,753.669983
11/11/16,50,62,52,74,10,50,45,753.669983
11/12/16,52,38,51,72,30,61,42,795.98999
11/13/16,56,75,64,62,45,43,43,795.98999
11/14/16,53,87,100,62,23,62,48,795.98999
11/15/16,54,71,87,74,30,61,48,795.98999
11/16/16,54,55,68,71,42,57,50,795.98999
11/17/16,53,57,62,72,24,57,49,795.98999
11/18/16,57,68,60,62,14,72,50,795.98999
11/19/16,58,100,59,64,20,60,46,795.98999
11/20/16,63,60,49,57,17,67,54,795.98999
11/21/16,62,33,100,57,33,32,56,795.98999
11/22/16,61,47,87,57,36,15,51,795.98999
11/23/16,63,39,86,46,22,38,53,795.98999
11/24/16,70,41,75,60,48,84,59,795.98999
11/25/16,100,40,74,49,54,79,72,795.98999
11/26/16,74,39,81,50,34,51,57,795.98999
11/27/16,73,42,88,42,64,17,59,795.98999
11/28/16,85,37,72,49,42,59,69,795.98999
11/29/16,67,30,72,48,61,15,62,795.98999
11/30/16,61,28,69,49,42,29,56,795.98999
12/1/16,61,32,69,51,100,30,56,795.98999
12/2/16,60,31,67,100,97,30,55,795.98999
12/3/16,63,35,71,52,90,34,51,795.98999
12/4/16,68,29,79,53,58,59,56,795.98999
12/5/16,64,45,72,46,64,15,58,795.98999
12/6/16,65,20,72,49,55,51,60,795.98999
12/7/16,62,27,67,51,54,37,57,795.98999
12/8/16,63,23,63,47,71,29,57,795.98999
12/9/16,61,36,59,49,25,15,54,795.98999
12/10/16,61,29,68,46,40,42,52,795.98999
12/11/16,70,21,77,45,55,59,58,795.98999
12/12/16,68,47,72,47,33,15,61,795.98999
12/13/16,66,20,66,47,48,15,61,849.880005
12/14/16,68,35,64,48,52,37,59,846.609985
12/15/16,65,27,66,40,34,37,61,846.02002
12/16/16,65,35,59,44,34,45,63,850.5
12/17/16,69,35,67,43,42,43,62,853
12/18/16,72,50,75,49,40,67,67,852.460022
12/19/16,67,20,59,46,28,37,66,854.590027
12/20/16,65,36,64,52,23,44,68,852.530029
12/21/16,62,34,58,44,52,14,65,852.969971
12/22/16,57,20,62,42,21,59,62,853.419983
12/23/16,52,38,62,43,31,61,62,852.309998
12/24/16,49,25,69,48,29,92,61,856.969971
12/25/16,61,39,76,47,43,33,100,843.200012
12/26/16,64,16,65,44,22,36,91,848.059998
12/27/16,61,33,61,45,39,65,75,847.380005
12/28/16,60,38,63,43,12,29,78,845.609985
12/29/16,57,43,67,44,45,44,70,846.820007
12/30/16,57,22,64,48,30,30,61,856
12/31/16,48,25,76,43,39,34,60,874.320007
1/1/17,91,43,75,43,63,83,100,876.340027
1/2/17,100,24,59,48,34,36,95,886.539978
1/3/17,97,30,62,51,12,36,92,891.51001
1/4/17,94,27,65,46,29,37,95,906.830017
1/5/17,90,25,56,42,38,22,92,909.280029
1/6/17,89,26,58,39,39,38,90,898.280029
1/7/17,95,19,72,45,39,34,86,894.880005
1/8/17,97,25,73,44,43,100,83,907.039978
1/9/17,90,22,67,43,43,29,88,902.359985
1/10/17,89,39,64,41,37,36,83,896.22998
1/11/17,90,18,61,50,43,22,83,884.669983
1/12/17,88,32,62,43,40,44,85,901.98999
1/13/17,87,26,58,40,29,31,84,903.780029
1/14/17,91,27,62,42,36,43,77,899.200012
1/15/17,95,25,70,43,35,34,75,902.059998
1/16/17,87,22,61,44,51,73,81,898.530029
1/17/17,86,100,67,53,45,37,80,907.409973
1/18/17,85,46,64,49,59,14,81,907.619995
1/19/17,82,28,57,47,58,36,79,909.289978
1/20/17,87,46,58,52,57,30,76,918.380005
1/21/17,91,24,67,44,56,49,73,924.98999
1/22/17,96,15,68,48,42,25,71,948.22998
1/23/17,87,26,58,46,25,21,79,946.940002
1/24/17,82,29,61,42,50,14,77,941.030029
1/25/17,82,28,54,45,36,29,78,937.530029
1/26/17,81,31,51,44,71,65,79,934.150024
1/27/17,79,31,53,45,29,52,78,949.039978
1/28/17,86,38,62,47,56,33,74,952.820007
1/29/17,89,11,65,39,48,16,73,948.950012
1/30/17,83,23,60,40,34,36,79,947.619995
1/31/17,82,31,56,44,55,36,79,961.349976
2/1/17,80,26,57,46,17,50,76,924.98999
2/2/17,82,25,54,40,34,43,83,948.22998
2/3/17,81,29,54,40,39,46,78,946.940002
2/4/17,84,32,57,41,48,58,70,941.030029
2/5/17,88,30,61,38,33,33,69,937.530029
2/6/17,81,28,54,39,32,29,77,934.150024
2/7/17,80,25,56,41,26,58,75,949.039978
2/8/17,81,43,57,39,46,50,76,952.820007
2/9/17,79,18,56,44,31,51,75,948.950012
2/10/17,78,21,54,46,36,46,75,947.619995
2/11/17,83,31,60,39,39,43,70,961.349976
2/12/17,86,17,62,42,36,42,68,956.8125434
2/13/17,78,39,55,42,39,29,77,958.8169063
2/14/17,75,39,63,48,34,36,75,960.8212693
2/15/17,76,35,66,43,30,44,74,962.8256322
2/16/17,75,30,62,44,37,52,72,964.8299952
2/17/17,76,33,63,50,45,15,73,966.8343581
